""	"Gene.name"	"logFC"	"logCPM"	"F"	"PValue"	"Gene.type"	"Gene.description"	"NCBI.gene..formerly.Entrezgene..ID"	"de"
"ENSMUSG00000020634.12"	"Ubxn2a"	-0.0982152053494951	5.24674194841384	0.0431159749556284	0.836571147142354	"protein_coding"	"UBX domain protein 2A [Source:MGI Symbol;Acc:MGI:2442310]"	217379	"no_sig"
"ENSMUSG00000027332.11"	"Ivd"	-0.162968949093203	4.12234977070703	0.0430672553706086	0.836662156856038	"protein_coding"	"isovaleryl coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1929242]"	56357	"no_sig"
"ENSMUSG00000020697.16"	"Lig3"	-0.251271686764034	2.42470314894765	0.0429647615120163	0.836853794233318	"protein_coding"	"ligase III, DNA, ATP-dependent [Source:MGI Symbol;Acc:MGI:109152]"	16882	"no_sig"
"ENSMUSG00000041872.9"	"Il17f"	-0.257562877988727	2.45415858283984	0.0429556169017128	0.836870903912821	"protein_coding"	"interleukin 17F [Source:MGI Symbol;Acc:MGI:2676631]"	257630	"no_sig"
"ENSMUSG00000034653.11"	"Ythdc2"	0.180169890660605	3.79414355338304	0.0429543472396779	0.836873279616577	"protein_coding"	"YTH domain containing 2 [Source:MGI Symbol;Acc:MGI:2448561]"	240255	"no_sig"
"ENSMUSG00000032342.13"	"Mto1"	-0.149761659255867	4.55091566054169	0.0429675998246805	0.83691659799625	"protein_coding"	"mitochondrial tRNA translation optimization 1 [Source:MGI Symbol;Acc:MGI:1915541]"	68291	"no_sig"
"ENSMUSG00000049336.16"	"Tenm2"	0.1855682547112	3.60164492601073	0.0428194867208127	0.837125830335776	"protein_coding"	"teneurin transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1345184]"	23964	"no_sig"
"ENSMUSG00000029998.14"	"Pcyox1"	0.0813223440151946	5.94541687432939	0.0427770057158939	0.83720546966386	"protein_coding"	"prenylcysteine oxidase 1 [Source:MGI Symbol;Acc:MGI:1914131]"	66881	"no_sig"
"ENSMUSG00000102918.1"	"Pcdhgc3"	-0.273963308713447	2.57327760800332	0.0425767135692234	0.837581515492157	"protein_coding"	"protocadherin gamma subfamily C, 3 [Source:MGI Symbol;Acc:MGI:1935201]"	93706	"no_sig"
"ENSMUSG00000027978.9"	"Prss12"	-0.256286311525471	2.49593759426359	0.042549629067216	0.837632437078839	"protein_coding"	"protease, serine 12 neurotrypsin (motopsin) [Source:MGI Symbol;Acc:MGI:1100881]"	19142	"no_sig"
"ENSMUSG00000014778.10"	"Fhod1"	0.260927698474557	2.31637359881598	0.0424985186651841	0.837728575865546	"protein_coding"	"formin homology 2 domain containing 1 [Source:MGI Symbol;Acc:MGI:2679008]"	234686	"no_sig"
"ENSMUSG00000039716.12"	"Dock3"	-0.139505292979886	4.26191497676512	0.0424398472721217	0.837839011297068	"protein_coding"	"dedicator of cyto-kinesis 3 [Source:MGI Symbol;Acc:MGI:2429763]"	208869	"no_sig"
"ENSMUSG00000072946.12"	"Ptgr2"	0.234903516486085	2.95090450190808	0.0423909329848345	0.837931142117272	"protein_coding"	"prostaglandin reductase 2 [Source:MGI Symbol;Acc:MGI:1916372]"	77219	"no_sig"
"ENSMUSG00000017897.18"	"Eya2"	0.258594432467225	2.76202286819425	0.0423803199403605	0.837951139272735	"protein_coding"	"EYA transcriptional coactivator and phosphatase 2 [Source:MGI Symbol;Acc:MGI:109341]"	14049	"no_sig"
"ENSMUSG00000042476.12"	"Abcb4"	-0.131895290246873	4.41494532712718	0.0423172882100339	0.838069957868465	"protein_coding"	"ATP-binding cassette, sub-family B (MDR/TAP), member 4 [Source:MGI Symbol;Acc:MGI:97569]"	18670	"no_sig"
"ENSMUSG00000039835.16"	"Nhsl1"	0.270111697052889	2.09295596170627	0.0423061125352677	0.838091034320181	"protein_coding"	"NHS-like 1 [Source:MGI Symbol;Acc:MGI:106390]"	215819	"no_sig"
"ENSMUSG00000049606.16"	"Zfp644"	0.0750019522282843	6.29235610604283	0.042263554098671	0.838171322816634	"protein_coding"	"zinc finger protein 644 [Source:MGI Symbol;Acc:MGI:1277212]"	52397	"no_sig"
"ENSMUSG00000056962.11"	"Jmjd6"	0.112483893246297	4.91799714341096	0.0421460467359954	0.838393225225906	"protein_coding"	"jumonji domain containing 6 [Source:MGI Symbol;Acc:MGI:1858910]"	107817	"no_sig"
"ENSMUSG00000029474.7"	"Rnf34"	-0.0936527569792575	5.37914743189018	0.0421216791333107	0.838439281701598	"protein_coding"	"ring finger protein 34 [Source:MGI Symbol;Acc:MGI:2153340]"	80751	"no_sig"
"ENSMUSG00000063687.3"	"Pcdhb5"	-0.251449739165967	2.81882702079122	0.0420758702283263	0.838525901373488	"protein_coding"	"protocadherin beta 5 [Source:MGI Symbol;Acc:MGI:2136739]"	93876	"no_sig"
"ENSMUSG00000049409.9"	"Prokr1"	0.198987130597926	3.69099519288357	0.0419389630321678	0.838785071589128	"protein_coding"	"prokineticin receptor 1 [Source:MGI Symbol;Acc:MGI:1929676]"	58182	"no_sig"
"ENSMUSG00000025532.13"	"Crcp"	-0.247578835548752	2.91167091876743	0.0419338284772394	0.838794800062635	"protein_coding"	"calcitonin gene-related peptide-receptor component protein [Source:MGI Symbol;Acc:MGI:1100818]"	12909	"no_sig"
"ENSMUSG00000047710.8"	"Champ1"	0.11211964761307	4.81398191206537	0.041747615814702	0.83914803904523	"protein_coding"	"chromosome alignment maintaining phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:1196398]"	101994	"no_sig"
"ENSMUSG00000047963.7"	"Stbd1"	-0.113268231272354	4.77177825846218	0.0416596228062292	0.839315244549694	"protein_coding"	"starch binding domain 1 [Source:MGI Symbol;Acc:MGI:1261768]"	52331	"no_sig"
"ENSMUSG00000051323.16"	"Pcdh19"	0.247485426999806	2.6075213870976	0.0415624825828028	0.839500045680674	"protein_coding"	"protocadherin 19 [Source:MGI Symbol;Acc:MGI:2685563]"	279653	"no_sig"
"ENSMUSG00000034165.16"	"Ccnd3"	-0.249265984671965	2.72458246704412	0.0414741235657482	0.839668336944187	"protein_coding"	"cyclin D3 [Source:MGI Symbol;Acc:MGI:88315]"	12445	"no_sig"
"ENSMUSG00000031715.14"	"Smarca5"	-0.086846536190944	5.9600653054021	0.0412706992813963	0.840056496777099	"protein_coding"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 [Source:MGI Symbol;Acc:MGI:1935129]"	93762	"no_sig"
"ENSMUSG00000028453.10"	"Fancg"	0.194939704725772	3.43955157228533	0.0410999412463169	0.840383095625469	"protein_coding"	"Fanconi anemia, complementation group G [Source:MGI Symbol;Acc:MGI:1926471]"	60534	"no_sig"
"ENSMUSG00000035139.14"	"Secisbp2"	-0.212893411630195	3.20813693888721	0.0410569355169337	0.840465461558972	"protein_coding"	"SECIS binding protein 2 [Source:MGI Symbol;Acc:MGI:1922670]"	75420	"no_sig"
"ENSMUSG00000078591.1"	"Hs3st4"	0.239980331055628	2.93014954549921	0.0407812726174753	0.840994490688255	"protein_coding"	"heparan sulfate (glucosamine) 3-O-sulfotransferase 4 [Source:MGI Symbol;Acc:MGI:1333792]"	628779	"no_sig"
"ENSMUSG00000046798.14"	"Cldn12"	0.188767959060002	3.80481777183643	0.0406860700394686	0.841177628043717	"protein_coding"	"claudin 12 [Source:MGI Symbol;Acc:MGI:1929288]"	64945	"no_sig"
"ENSMUSG00000042581.14"	"Thsd7b"	-0.255692438107501	2.30935896832585	0.0406712664395734	0.841206125174863	"protein_coding"	"thrombospondin, type I, domain containing 7B [Source:MGI Symbol;Acc:MGI:2443925]"	210417	"no_sig"
"ENSMUSG00000029439.14"	"Sfswap"	-0.0920903635700778	5.47645131377098	0.0406647351800564	0.841218699655757	"protein_coding"	"splicing factor SWAP [Source:MGI Symbol;Acc:MGI:101760]"	231769	"no_sig"
"ENSMUSG00000050394.14"	"Armcx6"	-0.17289068169149	3.67989497175194	0.0405866416751963	0.841369132804497	"protein_coding"	"armadillo repeat containing, X-linked 6 [Source:MGI Symbol;Acc:MGI:2147993]"	278097	"no_sig"
"ENSMUSG00000038126.17"	"Mphosph9"	0.172223281758985	4.1082590358228	0.0405776714485199	0.841452542547628	"protein_coding"	"M-phase phosphoprotein 9 [Source:MGI Symbol;Acc:MGI:2443138]"	269702	"no_sig"
"ENSMUSG00000047649.9"	"Cd3eap"	-0.102586577600143	5.08357850992175	0.0405182282084886	0.841501043013299	"protein_coding"	"CD3E antigen, epsilon polypeptide associated protein [Source:MGI Symbol;Acc:MGI:1917583]"	70333	"no_sig"
"ENSMUSG00000034064.14"	"Poglut1"	-0.0646876689041502	7.1101736068649	0.0404572294194073	0.841618754587231	"protein_coding"	"protein O-glucosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2444232]"	224143	"no_sig"
"ENSMUSG00000029534.17"	"St7"	0.257005830471599	2.69003615884204	0.04032745663533	0.841869489659363	"protein_coding"	"suppression of tumorigenicity 7 [Source:MGI Symbol;Acc:MGI:1927450]"	64213	"no_sig"
"ENSMUSG00000027560.4"	"Dok5"	0.158768870400061	3.9574879005322	0.040280242478031	0.841960816728742	"protein_coding"	"docking protein 5 [Source:MGI Symbol;Acc:MGI:1924079]"	76829	"no_sig"
"ENSMUSG00000027639.16"	"Samhd1"	-0.100861617864891	5.16672694798386	0.0402181737939241	0.842080961971168	"protein_coding"	"SAM domain and HD domain, 1 [Source:MGI Symbol;Acc:MGI:1927468]"	56045	"no_sig"
"ENSMUSG00000001134.9"	"Uxt"	-0.248754247828925	2.69271551937686	0.0402163053645753	0.842084580152581	"protein_coding"	"ubiquitously expressed prefoldin like chaperone [Source:MGI Symbol;Acc:MGI:1277988]"	22294	"no_sig"
"ENSMUSG00000008604.11"	"Ubqln4"	0.180064180694759	3.67096596574057	0.0401570721354688	0.842199329680921	"protein_coding"	"ubiquilin 4 [Source:MGI Symbol;Acc:MGI:2150152]"	94232	"no_sig"
"ENSMUSG00000029821.15"	"Gsdme"	-0.156113583946414	3.91569544763976	0.0401013753745192	0.842307308593339	"protein_coding"	"gasdermin E [Source:MGI Symbol;Acc:MGI:1889850]"	54722	"no_sig"
"ENSMUSG00000026347.13"	"Tmem163"	0.233714482339607	3.04661903695747	0.0400350122707836	0.842436068241126	"protein_coding"	"transmembrane protein 163 [Source:MGI Symbol;Acc:MGI:1919410]"	72160	"no_sig"
"ENSMUSG00000040035.14"	"Disp2"	0.0689456379078133	6.57676639282239	0.0399760848688333	0.842550494072682	"protein_coding"	"dispatched RND tramsporter family member 2 [Source:MGI Symbol;Acc:MGI:2388733]"	214240	"no_sig"
"ENSMUSG00000042569.13"	"Dhrs7b"	-0.10409817232899	5.04069865851132	0.0399595879432822	0.84258254369771	"protein_coding"	"dehydrogenase/reductase (SDR family) member 7B [Source:MGI Symbol;Acc:MGI:2384931]"	216820	"no_sig"
"ENSMUSG00000035849.14"	"Krt222"	-0.105644404130882	5.06262969444336	0.0398740853235885	0.842748765514561	"protein_coding"	"keratin 222 [Source:MGI Symbol;Acc:MGI:2442728]"	268481	"no_sig"
"ENSMUSG00000039686.14"	"Zer1"	-0.156970995291488	3.98419335687899	0.0398718083800651	0.842753194553018	"protein_coding"	"zyg-11 related, cell cycle regulator [Source:MGI Symbol;Acc:MGI:2442511]"	227693	"no_sig"
"ENSMUSG00000071719.2"	"Tmem28"	0.17349930221878	3.79304134905063	0.0397556190319393	0.842979377377267	"protein_coding"	"transmembrane protein 28 [Source:MGI Symbol;Acc:MGI:3648377]"	620592	"no_sig"
"ENSMUSG00000036208.13"	"Nepro"	0.257009270647046	2.30130866342511	0.0397472855871111	0.84299561309326	"protein_coding"	"nucleolus and neural progenitor protein [Source:MGI Symbol;Acc:MGI:2384836]"	212547	"no_sig"
"ENSMUSG00000030256.11"	"Bhlhe41"	0.0917478152593643	5.53557766169784	0.0396339750252645	0.843216547531357	"protein_coding"	"basic helix-loop-helix family, member e41 [Source:MGI Symbol;Acc:MGI:1930704]"	79362	"no_sig"
"ENSMUSG00000055407.14"	"Map6"	0.0627381489921858	7.34631820901683	0.039553143522091	0.843374354776471	"protein_coding"	"microtubule-associated protein 6 [Source:MGI Symbol;Acc:MGI:1201690]"	17760	"no_sig"
"ENSMUSG00000040351.11"	"Ankib1"	0.171439685495908	3.72672210168279	0.0394788684087073	0.843519509976071	"protein_coding"	"ankyrin repeat and IBR domain containing 1 [Source:MGI Symbol;Acc:MGI:1918047]"	70797	"no_sig"
"ENSMUSG00000005886.14"	"Ncoa2"	-0.10819033947422	5.12621443893012	0.0392513002014583	0.84396513110377	"protein_coding"	"nuclear receptor coactivator 2 [Source:MGI Symbol;Acc:MGI:1276533]"	17978	"no_sig"
"ENSMUSG00000066838.7"	"Zfp772"	0.231153669810237	3.03891935908583	0.0392327632976547	0.844001488949036	"protein_coding"	"zinc finger protein 772 [Source:MGI Symbol;Acc:MGI:2385265]"	232855	"no_sig"
"ENSMUSG00000025495.15"	"Ptdss2"	0.146412487931048	4.23171001357488	0.039166443503242	0.844131640243302	"protein_coding"	"phosphatidylserine synthase 2 [Source:MGI Symbol;Acc:MGI:1351664]"	27388	"no_sig"
"ENSMUSG00000038611.17"	"Phrf1"	-0.110566858207677	4.78939187055624	0.0390899478703214	0.844281903841126	"protein_coding"	"PHD and ring finger domains 1 [Source:MGI Symbol;Acc:MGI:2141847]"	101471	"no_sig"
"ENSMUSG00000025856.15"	"Pdgfa"	-0.0788426235336637	6.11734019303015	0.0390528403312866	0.844354850825605	"protein_coding"	"platelet derived growth factor, alpha [Source:MGI Symbol;Acc:MGI:97527]"	18590	"no_sig"
"ENSMUSG00000031521.5"	"Aga"	-0.0765497970076779	6.22330181800554	0.0390491211269405	0.844362164123096	"protein_coding"	"aspartylglucosaminidase [Source:MGI Symbol;Acc:MGI:104873]"	11593	"no_sig"
"ENSMUSG00000012483.4"	"Rpa3"	0.26037812902383	2.08472384392554	0.039041323548677	0.844377498150867	"protein_coding"	"replication protein A3 [Source:MGI Symbol;Acc:MGI:1915490]"	68240	"no_sig"
"ENSMUSG00000034377.10"	"Tulp4"	0.0655891552476257	6.8363919154413	0.0389096149190177	0.844636745712718	"protein_coding"	"tubby like protein 4 [Source:MGI Symbol;Acc:MGI:1916092]"	68842	"no_sig"
"ENSMUSG00000047867.11"	"Gimap6"	0.254019049668489	2.4550402448238	0.0388323523713683	0.844789037161916	"protein_coding"	"GTPase, IMAP family member 6 [Source:MGI Symbol;Acc:MGI:1918876]"	231931	"no_sig"
"ENSMUSG00000027806.9"	"Tsc22d2"	0.115204115247688	4.7253037531973	0.038492215512934	0.845461358112285	"protein_coding"	"TSC22 domain family, member 2 [Source:MGI Symbol;Acc:MGI:1919283]"	72033	"no_sig"
"ENSMUSG00000002486.15"	"Tchp"	-0.212113175333068	3.1920072965244	0.0383549880696915	0.845733478337767	"protein_coding"	"trichoplein, keratin filament binding [Source:MGI Symbol;Acc:MGI:1925082]"	77832	"no_sig"
"ENSMUSG00000027327.16"	"1700037H04Rik"	-0.0619080634594387	8.29250018388775	0.0382721776244504	0.845897935192628	"protein_coding"	"RIKEN cDNA 1700037H04 gene [Source:MGI Symbol;Acc:MGI:1914576]"	67326	"no_sig"
"ENSMUSG00000063145.10"	"Bbs5"	-0.244844680352356	2.35637485055938	0.0381478965864977	0.846145097646508	"protein_coding"	"Bardet-Biedl syndrome 5 (human) [Source:MGI Symbol;Acc:MGI:1919819]"	72569	"no_sig"
"ENSMUSG00000015363.13"	"Trabd"	-0.122152901555912	4.719503149465	0.0379537615442212	0.846532020030337	"protein_coding"	"TraB domain containing [Source:MGI Symbol;Acc:MGI:1915226]"	67976	"no_sig"
"ENSMUSG00000048355.2"	"Arxes1"	-0.113569843868973	4.78365922607486	0.0378971640881393	0.846645015491901	"protein_coding"	"adipocyte-related X-chromosome expressed sequence 1 [Source:MGI Symbol;Acc:MGI:1923469]"	76219	"no_sig"
"ENSMUSG00000029463.5"	"Fam216a"	-0.0717153982497954	6.23571376440943	0.0378140937744112	0.846811022231498	"protein_coding"	"family with sequence similarity 216, member A [Source:MGI Symbol;Acc:MGI:1916198]"	68948	"no_sig"
"ENSMUSG00000020358.17"	"Hnrnpab"	-0.064853530373676	7.82159423611505	0.0375111842817165	0.847417963084057	"protein_coding"	"heterogeneous nuclear ribonucleoprotein A/B [Source:MGI Symbol;Acc:MGI:1330294]"	15384	"no_sig"
"ENSMUSG00000056553.14"	"Ptprn2"	-0.215819697633297	3.27906700243395	0.0374181639930351	0.847604858556219	"protein_coding"	"protein tyrosine phosphatase, receptor type, N polypeptide 2 [Source:MGI Symbol;Acc:MGI:107418]"	19276	"no_sig"
"ENSMUSG00000003644.17"	"Rps6ka1"	-0.237230854289263	2.62081984604772	0.0373424313033897	0.847757198158914	"protein_coding"	"ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol;Acc:MGI:104558]"	20111	"no_sig"
"ENSMUSG00000050199.13"	"Lgr4"	-0.15320861475992	4.09524061996832	0.037326434103145	0.847789397735779	"protein_coding"	"leucine-rich repeat-containing G protein-coupled receptor 4 [Source:MGI Symbol;Acc:MGI:1891468]"	107515	"no_sig"
"ENSMUSG00000050144.13"	"Slc25a44"	0.104518648996003	4.98069155515191	0.037214523937696	0.848014854027753	"protein_coding"	"solute carrier family 25, member 44 [Source:MGI Symbol;Acc:MGI:2444391]"	229517	"no_sig"
"ENSMUSG00000038563.14"	"Efl1"	0.14520548547695	4.00275585935224	0.037165894940916	0.84811293258292	"protein_coding"	"elongation factor like GTPase 1 [Source:MGI Symbol;Acc:MGI:2141969]"	101592	"no_sig"
"ENSMUSG00000037242.8"	"Clic4"	-0.0913124006811153	5.2588932195181	0.0371262025369823	0.848193036539179	"protein_coding"	"chloride intracellular channel 4 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1352754]"	29876	"no_sig"
"ENSMUSG00000025979.13"	"Mob4"	-0.0559039206315391	8.17910264433611	0.0371101888274156	0.848225366678547	"protein_coding"	"MOB family member 4, phocein [Source:MGI Symbol;Acc:MGI:104899]"	19070	"no_sig"
"ENSMUSG00000057706.7"	"Mex3b"	0.248931459994097	2.62012031253042	0.0370896386066068	0.848266866207619	"protein_coding"	"mex3 RNA binding family member B [Source:MGI Symbol;Acc:MGI:1918252]"	108797	"no_sig"
"ENSMUSG00000000049.11"	"Apoh"	0.220831953729686	3.2484898058172	0.037079427736565	0.848287490681746	"protein_coding"	"apolipoprotein H [Source:MGI Symbol;Acc:MGI:88058]"	11818	"no_sig"
"ENSMUSG00000000355.13"	"Mcts1"	0.060676956467799	7.65863632612505	0.0370436108610313	0.848359858880373	"protein_coding"	"malignant T cell amplified sequence 1 [Source:MGI Symbol;Acc:MGI:1916245]"	68995	"no_sig"
"ENSMUSG00000008489.18"	"Elavl2"	0.0558190401650385	8.99866711986477	0.0370032481633622	0.848441455470811	"protein_coding"	"ELAV like RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1100887]"	15569	"no_sig"
"ENSMUSG00000031921.17"	"Terf2"	0.13767856581556	4.24049271534986	0.0367058343788447	0.849044131880779	"protein_coding"	"telomeric repeat binding factor 2 [Source:MGI Symbol;Acc:MGI:1195972]"	21750	"no_sig"
"ENSMUSG00000035486.14"	"Plk5"	-0.223291121359495	2.77387624172405	0.0364643115329203	0.849535418001665	"protein_coding"	"polo like kinase 5 [Source:MGI Symbol;Acc:MGI:3026984]"	216166	"no_sig"
"ENSMUSG00000028546.17"	"Elavl4"	0.0542533058757118	8.9652714899684	0.036405646253907	0.849655004716107	"protein_coding"	"ELAV like RNA binding protein 4 [Source:MGI Symbol;Acc:MGI:107427]"	15572	"no_sig"
"ENSMUSG00000026790.19"	"Odf2"	-0.0858303449207915	5.52689220275104	0.0362912575334619	0.849888469104684	"protein_coding"	"outer dense fiber of sperm tails 2 [Source:MGI Symbol;Acc:MGI:1098824]"	18286	"no_sig"
"ENSMUSG00000030432.12"	"Rpl28"	0.182517434733112	3.62086076578076	0.0362669743387657	0.849938079554762	"protein_coding"	"ribosomal protein L28 [Source:MGI Symbol;Acc:MGI:101839]"	19943	"no_sig"
"ENSMUSG00000040943.12"	"Tet2"	0.198657784846041	3.34835579455723	0.0362519494641492	0.849968783928217	"protein_coding"	"tet methylcytosine dioxygenase 2 [Source:MGI Symbol;Acc:MGI:2443298]"	214133	"no_sig"
"ENSMUSG00000028089.5"	"Chd1l"	-0.251029258923092	2.13252946578215	0.0362500145474168	0.849972738544378	"protein_coding"	"chromodomain helicase DNA binding protein 1-like [Source:MGI Symbol;Acc:MGI:1915308]"	68058	"no_sig"
"ENSMUSG00000040125.4"	"Gpr26"	-0.230631119275538	2.85427187810521	0.0361909294722468	0.850093550386729	"protein_coding"	"G protein-coupled receptor 26 [Source:MGI Symbol;Acc:MGI:2441758]"	233919	"no_sig"
"ENSMUSG00000057176.4"	"Ccdc189"	-0.161520552231078	3.82173343014859	0.0361823669419182	0.850111066760281	"protein_coding"	"coiled-coil domain containing 189 [Source:MGI Symbol;Acc:MGI:2685012]"	233899	"no_sig"
"ENSMUSG00000025958.14"	"Creb1"	0.0782650583707162	5.74239983390795	0.0361220540019595	0.850234509918088	"protein_coding"	"cAMP responsive element binding protein 1 [Source:MGI Symbol;Acc:MGI:88494]"	12912	"no_sig"
"ENSMUSG00000036139.6"	"Hoxc9"	-0.203375256072041	3.25777536362754	0.0361184323492256	0.850241925794727	"protein_coding"	"homeobox C9 [Source:MGI Symbol;Acc:MGI:96199]"	15427	"no_sig"
"ENSMUSG00000026127.13"	"Imp4"	0.167479640571546	3.86318447849786	0.0360691688315838	0.850342838545245	"protein_coding"	"IMP4, U3 small nucleolar ribonucleoprotein [Source:MGI Symbol;Acc:MGI:106572]"	27993	"no_sig"
"ENSMUSG00000025533.15"	"Asl"	-0.203253943430141	3.16717198362363	0.0360528625095929	0.850376256605476	"protein_coding"	"argininosuccinate lyase [Source:MGI Symbol;Acc:MGI:88084]"	109900	"no_sig"
"ENSMUSG00000021699.17"	"Pde4d"	0.222949987336898	2.99821408979668	0.0359841396751205	0.85051718287342	"protein_coding"	"phosphodiesterase 4D, cAMP specific [Source:MGI Symbol;Acc:MGI:99555]"	238871	"no_sig"
"ENSMUSG00000053475.5"	"Tnfaip6"	-0.233069452879105	2.51682562739874	0.0359331880153562	0.850621756833586	"protein_coding"	"tumor necrosis factor alpha induced protein 6 [Source:MGI Symbol;Acc:MGI:1195266]"	21930	"no_sig"
"ENSMUSG00000022051.15"	"Bnip3l"	0.0832030611447168	5.88019230983644	0.0359081341707712	0.850673205917025	"protein_coding"	"BCL2/adenovirus E1B interacting protein 3-like [Source:MGI Symbol;Acc:MGI:1332659]"	12177	"no_sig"
"ENSMUSG00000035047.9"	"Kri1"	-0.0939052782441021	5.19324390292221	0.0358404769877585	0.85081223572952	"protein_coding"	"KRI1 homolog [Source:MGI Symbol;Acc:MGI:2384899]"	215194	"no_sig"
